"","Domain_Meta.gage_id","Domain_Meta.station_nm","Domain_Meta.area_sqmi","Domain_Meta.HUC2","Domain_Meta.longitude","Domain_Meta.latitude","Domain_Meta.domainIDShort","Domain_Meta.domainIDLong"
"1018","09066000","BLACK GORE CREEK NEAR MINTURN, CO.",12.5,"14",-106.2650264,39.59637495,387,9005
"1019","09081600","CRYSTAL RIVER ABV AVALANCHE CRK, NEAR REDSTONE, CO",167,"14",-107.2275,39.23263889,388,9006
"1020","09107000","TAYLOR RIVER AT TAYLOR PARK, CO.",128,"14",-106.5666966,38.86027127,389,9007
"1021","09115500","TOMICHI CREEK AT SARGENTS, CO",148,"14",-106.422625,38.39502778,2025,9720
"1022","09119000","TOMICHI CREEK AT GUNNISON, CO",1061,"14",-106.9409583,38.5211111,2026,9719
"1023","09124500","LAKE FORK AT GATEVIEW, CO.",339,"14",-107.2300557,38.2988834,2027,9152
"1024","09146020","UNCOMPAHGRE RIVER NEAR OURAY, CO",76.9,"14",-107.6831154,38.04332665,NA,NA
"1025","09146200","UNCOMPAHGRE RIVER NEAR RIDGWAY, CO.",149,"14",-107.7458924,38.1838791,2029,9718
"1026","09183600","MILL CREEK BELOW SHELEY TUNNEL, NEAR MOAB, UT",27.6,"14",-109.4111044,38.48571796,2030,9166
"1027","09188500","GREEN RIVER AT WARREN BRIDGE, NEAR DANIEL, WY",468,"14",-110.1186111,43.01941667,2031,10094
"1028","09196500","PINE CREEK ABOVE FREMONT LAKE, WY",75.8,"14",-109.7735278,43.02705556,420,10093
"1029","09210500","FONTENELLE C NR HERSCHLER RANCH, NR FONTENELLE, WY",152,"14",-110.4160833,42.09580556,421,10095
"1030","09217900","BLACKS FORK NEAR ROBERTSON, WY",130,"14",-110.5797222,40.95902778,394,9145
"1031","09223000","HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY",128,"14",-110.7094167,42.11088889,393,9144
"1032","09238900","FISH CR AT UPPER STA NR STEAMBOAT SPRINGS, CO",25.6,"14",-106.7869926,40.4749775,NA,NA
"1033","09253000","LITTLE SNAKE RIVER NEAR SLATER, CO",252,"14",-107.143388,40.99941048,NA,NA
"1034","09258980","MUDDY CREEK BELOW YOUNG DRAW, NEAR BAGGS, WY",1200,"14",-107.6315964,41.06815856,NA,NA
"1035","09260050","YAMPA RIVER AT DEERLODGE PARK, CO",7931,"14",-108.525101,40.45163387,2035,9139
"1036","09266500","ASHLEY CREEK NEAR VERNAL, UT",101,"14",-109.6220859,40.57745816,2036,9009
"1037","09292000","YELLOWSTONE R @ BRIDGE CMPGRND NR ALTONAH, UT",114,"14",-110.333771,40.5463369,2037,10510
"1038","09306242","CORRAL GULCH NEAR RANGELY, CO",31.8,"14",-108.4728719,39.9202502,NA,NA
"1039","09306255","YELLOW CREEK NEAR WHITE RIVER, CO.",262,"14",-108.4012046,40.1685813,2038,9146
"1040","09310700","MUD CRK BL WINTER QUARTERS CYN @ SCOFIELD, UT",29.1,"14",-111.1612827,39.7216289,2039,9204
"1041","09312600","WHITE R BL TABBYUNE CRK NR SOLDIER SUMMIT, UT",75.6,"14",-111.0373878,39.8757928,NA,9203
"1042","09329050","SEVEN MILE CREEK NEAR FISH LAKE, UT",24,"14",-111.6479647,38.62775234,399,9273
"1043","09352900","VALLECITO CREEK NEAR BAYFIELD, CO.",72.5,"14",-107.5436688,37.47750126,419,10041
"1044","09359500","ANIMAS RIVER AT TALL TIMBER RESORT ABOVE TACOMA,CO",349,"14",-107.7806204,37.5702766,NA,NA
"1045","09361500","ANIMAS RIVER AT DURANGO, CO",701,"14",-107.8803445,37.2791688,2041,10040
"1046","09386900","RIO NUTRIA NEAR RAMAH, NM",71.4,"15",-108.552975,35.28255278,NA,NA
"1047","09399400","JACKS CANYON CREEK NEAR WINSLOW, AZ",295,"15",-110.7976357,34.92141094,NA,10226
"1048","09401110","DINNEBITO WASH NEAR SAND SPRINGS, AZ",473,"15",-110.9331955,35.78111269,2043,10187
"1049","09404110","HAVASU CREEK AT SUPAI, AZ",2809,"15",-112.6901,36.21946667,2044,10191
"1050","09404208","DIAMOND CREEK NEAR PEACH SPRINGS, AZ",279,"15",-113.3682663,35.76498839,NA,10192
"1051","09404222","SPENCER CREEK NEAR PEACH SPRINGS, AZ",258,"15",-113.65535,35.7999,434,10190
"1052","09404343","TRUXTON WASH NEAR VALENTINE, AZ",380.3,"15",-113.6577185,35.38416188,NA,10189
"1053","09404450","EAST FORK VIRGIN RIVER NEAR GLENDALE, UT",74.2,"15",-112.6043769,37.3394272,402,9730
"1054","09408000","LEEDS CREEK NEAR LEEDS, UT",15.5,"15",-113.3707839,37.26748174,2045,9729
"1055","09413900","BEAVER DAM WASH NEAR ENTERPRISE, UT",58,"15",-114.0466458,37.46997485,2046,NA
"1056","09414900","BEAVER DAM WASH AT BEAVER DAM, AZ",575,"15",-113.9335767,36.90192134,NA,9275
"1057","09424447","BURRO CREEK AT OLD US 93 BRIDGE, NEAR BAGDAD, AZ",611,"15",-113.4452053,34.5416838,NA,NA
"1058","09424450","BIG SANDY RIVER NEAR WIKIEUP, AZ",2742,"15",-113.6243774,34.46251664,2049,10210
"1059","09430500","GILA RIVER NEAR GILA, NM",1864,"15",-108.5373861,33.06150278,392,9094
"1060","09430600","MOGOLLON CREEK NEAR CLIFF, NM",69,"15",-108.6497222,33.16666667,391,9093
"1061","09444200","BLUE RIVER NEAR CLIFTON, AZ.",506,"15",-109.1961832,33.29089456,438,10208
"1062","09447800","BONITA CREEK NEAR MORENCI, AZ.",302,"15",-109.5311876,32.95561778,NA,10206
"1063","09470750","RAMSEY CANYON NEAR SIERRA VISTA, AZ",4.11,"15",-110.3058333,31.44666667,418,9995
"1064","09470800","GARDEN CANYON NEAR FORT HUACHUCA, AZ.",8.38,"15",-110.3478588,31.47287518,417,9994
"1065","09484000","SABINO CREEK NEAR TUCSON, AZ.",35.5,"15",-110.8103674,32.3167422,NA,9987
"1066","09484550","CIENEGA CREEK NEAR SONOITA, AZ.",198,"15",-110.57,31.86555556,NA,NA
"1067","09484580","BARREL CANYON NEAR SONOITA, AZ",14.1,"15",-110.691193,31.86175124,NA,NA
"1068","09484600","PANTANO WASH NEAR VAIL, AZ.",457,"15",-110.6775818,32.0359141,413,9988
"1069","09485000","RINCON CREEK NEAR TUCSON, AZ.",44.8,"15",-110.625914,32.12952258,2051,9989
"1070","09487000","BRAWLEY WASH NEAR THREE POINTS, AZ.",776,"15",-111.3387156,32.07563364,NA,9986
"1071","09492400","EAST FORK WHITE RIVER NEAR FORT APACHE, AZ.",38.8,"15",-109.8145413,33.8222723,NA,NA
"1072","09494000","WHITE RIVER NEAR FORT APACHE, AZ.",632,"15",-110.166767,33.73644059,430,10185
"1073","09497800","CIBECUE CREEK NEAR CHRYSOTILE, AZ",295,"15",-110.5576092,33.8431053,439,10269
"1074","09497980","CHERRY CREEK NEAR GLOBE, AZ",200,"15",-110.8562266,33.8278262,440,10270
"1075","094985005","PINTO CREEK ABOVE HAUNTED CANYON NR MIAMI, AZ",16.95,"15",-110.9986111,33.4058333,NA,NA
"1076","09498502","PINTO CREEK NEAR MIAMI, AZ",102,"15",-110.9953942,33.4878297,2053,10272
"1077","09505200","WET BEAVER CREEK NEAR RIMROCK, AZ",111,"15",-111.672094,34.67474409,NA,10183
"1078","09505350","DRY BEAVER CREEK NEAR RIMROCK, AZ",142,"15",-111.775708,34.72863146,427,10182
"1079","09505800","WEST CLEAR CREEK NEAR CAMP VERDE, AZ",241,"15",-111.6940356,34.53863606,424,10179
"1080","09508300","WET BOTTOM CREEK NEAR CHILDS, AZ",36.4,"15",-111.6929235,34.16086787,425,NA
"1081","09510200","SYCAMORE CREEK NEAR FORT MCDOWELL, AZ",164,"15",-111.541802,33.69421054,426,10181
"1082","09512280","CAVE CREEK BLW COTTONWOOD CR NEAR CAVE CREEK, AZ.",82.7,"15",-111.9540388,33.88725977,429,10184
"1083","09513780","NEW RIVER NEAR ROCK SPRINGS, AZ.",68.3,"15",-112.0990458,33.97420168,423,10178
"1084","09537200","LESLIE CREEK NEAR MCNEAL, AZ.",79.1,"15",-109.5089559,31.5900961,422,10177
"1085","10023000","BIG CREEK NEAR RANDOLPH, UT",52.4,"16",-111.2540876,41.60994177,NA,9515
"1086","10146400","CURRANT CREEK NEAR MONA, UT",225,"16",-111.8629909,39.80245444,2054,9749
"1087","10149400","DIAMOND FORK ABV RED HOLLOW NR THISTLE, UT",97,"16",-111.383237,40.07634537,2055,9751
"1088","10166430","WEST CANYON CREEK NEAR CEDAR FORT, UT",26.8,"16",-112.1004959,40.40522565,403,9748
"1089","10172700","VERNON CREEK NEAR VERNON, UT",25,"16",-112.3802297,39.97939105,405,9755
"1090","10172860","WARM CREEK NEAR GANDY, UT",28.5,"16",-114.0237222,39.45952778,NA,9756
"1091","10172870","TROUT CREEK NEAR CALLAO, UT",8.19,"16",-113.8899945,39.74410784,408,9772
"1092","10173450","MAMMOTH CREEK ABV WEST HATCH DITCH, NEAR HATCH, UT",105,"16",-112.5168773,37.6227572,409,9779
"1093","10205030","SALINA CREEK NEAR EMERY, UT",51.8,"16",-111.5304654,38.9119141,397,9175
"1094","10234500","BEAVER RIVER NEAR BEAVER, UT",91,"16",-112.5682713,38.2805264,380,8991
"1095","10242000","COAL CREEK NEAR CEDAR CITY, UT",80.9,"16",-113.0346702,37.67219924,410,9945
"1096","10243260","LEHMAN CK NR BAKER, NV",11,"16",-114.2144392,39.0116129,407,9757
"1097","10243700","CLEVE CK NR ELY, NV",31.8,"16",-114.5296389,39.21657778,487,9793
"1098","10249300","S TWIN RV NR ROUND MOUNTAIN, NV",20,"16",-117.2453673,38.8874302,483,9773
"1099","10257600","MISSION C NR DESERT HOT SPRINGS CA",35.6,"18",-116.6280689,34.01112284,NA,10285
"1100","10258000","TAHQUITZ C NR PALM SPRINGS CA",16.9,"18",-116.5591816,33.80501929,515,10289
"1101","10258500","PALM CYN C NR PALM SPRINGS CA",93.1,"18",-116.5355709,33.74502178,516,10290
"1102","10259000","ANDREAS C NR PALM SPRINGS CA",8.65,"18",-116.5500155,33.7600211,513,10287
"1103","10259200","DEEP C NR PALM DESERT CA",30.6,"18",-116.3922342,33.63113647,514,10288
"1104","10263500","BIG ROCK C NR VALYERMO CA",22.9,"18",-117.8395072,34.42083115,517,10291
"1105","10291500","BUCKEYE CK NR BRIDGEPORT, CA",44.1,"16",-119.3259923,38.23880787,475,9653
"1106","10299100","DESERT CK NR WELLINGTON, NV",50.4,"16",-119.3259925,38.6485235,2057,9774
"1107","10308200","E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE",276,"16",-119.7648985,38.7146274,NA,NA
"1108","10308794","BRYANT C BL MOUNTAINEER C NR MARKLEEVILLE CA",21.4,"16",-119.6454497,38.73573925,NA,NA
"1109","10308800","BRYANT CK NR GARDNERVILLE, NV",31.5,"16",-119.672673,38.79379494,NA,NA
"1110","10309000","E FK CARSON RV NR GARDNERVILLE, NV",356,"16",-119.7060833,38.84519444,1507,9657
"1111","10310000","W FK CARSON RV AT WOODFORDS, CA",65.4,"16",-119.833789,38.76962765,2061,9663
"1112","10310500","CLEAR CK NR CARSON CITY, NV",15.5,"16",-119.7982365,39.11324216,NA,9656
"1113","10316500","LAMOILLE CK NR LAMOILLE, NV",24.9,"16",-115.477003,40.69076057,485,9778
"1114","10321590","SUSIE CK AT CARLIN, NV",194,"16",-116.0778547,40.72602928,484,9777
"1115","10321940","MAGGIE CK ABV MAGGIE CK CYN NR CARLIN, NV",332,"16",-116.2234155,40.8249142,NA,NA
"1116","10321950","MAGGIE CK AT MAGGIE CR CYN NR CARLIN, NV",334,"16",-116.2000813,40.80324824,2064,9776
"1117","10329500","MARTIN CK NR PARADISE VALLEY, NV",175.25,"16",-117.4179047,41.5346175,486,9791
"1118","103366092","UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",34.28,"16",-120.0271275,38.8485185,2065,9671
"1119","10336645","GENERAL C NR MEEKS BAY CA",7.44,"16",-120.1185209,39.05185197,482,9669
"1120","10336660","BLACKWOOD C NR TAHOE CITY CA",11.2,"16",-120.1621352,39.10740708,481,9668
"1121","10347310","DOG CK AT VERDI, NV",24.2,"16",-119.9954782,39.5243537,2067,9664
"1122","10352500","MCDERMITT CK NR MCDERMITT, NV",225,"16",-117.831812,41.9665572,2068,9826
"1123","10396000","DONNER UND BLITZEN RIVER NR FRENCHGLEN OR",200,"17",-118.8675,42.7908333,1142,10443
"1124","11014000","JAMUL C NR JAMUL CA",70.1,"18",-116.8841893,32.6375566,2069,10174
"1125","11015000","SWEETWATER R NR DESCANSO CA",45.4,"18",-116.6230747,32.8347737,504,10173
"1126","11042400","TEMECULA C NR AGUANGA CA",131,"18",-116.9236357,33.45919759,2070,10279
"1127","11046300","SAN MATEO C NR SAN CLEMENTE CA",80.8,"18",-117.4730986,33.47085987,505,10176
"1128","11046360","CRISTIANITOS C AB SAN MATEO C NR SAN CLEMENTE CA",31.6,"18",-117.5703242,33.42641717,2071,10175
"1129","11055800","CITY C NR HIGHLAND CA",19.6,"18",-117.1886507,34.1438992,2072,10282
"1130","11063510","CAJON C BL LONE PINE C NR KEENBROOK CA",56.5,"18",-117.4669944,34.2633392,NA,NA
"1131","11098000","ARROYO SECO NR PASADENA CA",16,"18",-118.1775727,34.22222629,509,10278
"1132","11111500","SESPE CREEK NEAR WHEELER SPRINGS CA",49.5,"18",-119.2573347,34.5777657,495,10055
"1133","11114495","MATILIJA C NR RES NR MATILIJA HOT SPRINGS CA",47.8,"18",-119.3573393,34.5027693,496,10056
"1134","11120500","SAN JOSE C NR GOLETA CA",5.51,"18",-119.8090283,34.45916286,497,10057
"1135","11124500","SANTA CRUZ C NR SANTA YNEZ CA",74,"18",-119.9087519,34.5966563,498,10060
"1136","11129800","ZACA C NR BUELLTON CA",32.8,"18",-120.1843172,34.64859614,NA,10058
"1137","11138500","SISQUOC R NR SISQUOC CA",281,"18",-120.1682063,34.83970289,499,10061
"1138","11141280","LOPEZ C NR ARROYO GRANDE CA",20.9,"18",-120.4723857,35.23553035,NA,9554
"1139","11143000","BIG SUR R NR BIG SUR CA",46.5,"18",-121.7732872,36.24579648,457,9553
"1140","11148900","NACIMIENTO R BL SAPAQUE C NR BRYSON CA",162,"18",-121.0938048,35.78857918,460,9557
"1141","11151300","SAN LORENZO C BL BITTERWATER C NR KING CITY CA",233,"18",-121.066303,36.26802087,459,9556
"1142","11152000","ARROYO SECO NR SOLEDAD CA",244,"18",-121.3227063,36.28052076,1537,9555
"1143","11154700","CLEAR C NR IDRIA CA",14.5,"18",-120.7607315,36.36079387,500,10062
"1144","11162500","PESCADERO C NR PESCADERO CA",45.9,"18",-122.3288602,37.26077707,502,10064
"1145","11162570","SAN GREGORIO C A SAN GREGORIO CA",50.9,"18",-122.3866404,37.3257762,501,10063
"1146","11169800","COYOTE C NR GILROY CA",109,"18",-121.4943832,37.07772286,503,10065
"1147","11172945","ALAMEDA C AB DIV DAM NR SUNOL CA",33.3,"18",-121.7735644,37.4974356,450,9118
"1148","11173200","ARROYO HONDO NR SAN JOSE CA",77.1,"18",-121.769397,37.46160337,451,9119
"1149","11176400","ARROYO VALLE BL LANG CYN NR LIVERMORE CA",130,"18",-121.6838389,37.56132196,449,9117
"1150","11180500","DRY C A UNION CITY CA",9.39,"18",-122.0238504,37.6060452,NA,9115
"1151","11180900","CROW C NR HAYWARD CA",10.5,"18",-122.0438508,37.70493008,2077,9114
"1152","11200800","DEER C NR FOUNTAIN SPRINGS CA",83.3,"18",-118.8228702,35.94161745,2078,9958
"1153","11203580","SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA",20.1,"18",-118.6542556,36.04828125,NA,NA
"1154","11204100","SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA",95.8,"18",-118.8134258,36.02411648,492,9957
"1155","11224500","LOS GATOS C AB NUNEZ CYN NR COALINGA CA",95.8,"18",-120.4707116,36.21467719,490,9953
"1156","11253310","CANTUA C NR CANTUA CREEK CA",46.4,"18",-120.4334917,36.40217399,489,9952
"1157","11264500","MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA",181,"18",-119.5590514,37.73131496,NA,NA
"1158","11266500","MERCED R A POHONO BRIDGE NR YOSEMITE CA",321,"18",-119.6662788,37.71687138,507,10217
"1159","11274500","ORESTIMBA C NR NEWMAN CA",134,"18",-121.1252081,37.31549247,NA,9122
"1160","11274630","DEL PUERTO C NR PATTERSON CA",72.6,"18",-121.2091026,37.48659935,NA,9121
"1161","11274790","TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY",301,"18",-119.6598938,37.9165884,263,10045
"1162","11284400","BIG C AB WHITES GULCH NR GROVELAND CA",16.4,"18",-120.1849103,37.8418714,493,10042
"1163","11299600","BLACK C NR COPPEROPOLIS CA",14.4,"18",-120.6152035,37.96103615,442,8948
"1164","11381500","MILL C NR LOS MOLINOS CA",131,"18",-122.0241541,40.0546022,NA,NA
"1165","11383500","DEER C NR VINA CA",208,"18",-121.9483181,40.01404745,NA,NA
"1166","11402000","SPANISH C AB BLACKHAWK C AT KEDDIE CA",184,"18",-120.9543994,40.002947,1530,9527
"1167","11413000","N YUBA R BL GOODYEARS BAR CA",250,"18",-120.9380068,39.5248937,NA,NA
"1168","11449500","KELSEY C NR KELSEYVILLE CA",36.6,"18",-122.8436046,38.92739984,518,10513
"1169","11451100","NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA",60.2,"18",-122.6199862,39.1654458,454,9523
"1170","11456000","NAPA R NR ST HELENA CA",78.8,"18",-122.455813,38.51129745,1508,9033
"1171","11467200","AUSTIN C NR CAZADERO CA",62.8,"18",-123.0697239,38.5065797,466,9564
"1172","11467510","SF GUALALA R NR THE SEA RANCH CA",161,"18",-123.4266753,38.70907868,2079,9566
"1173","11468000","NAVARRO R NR NAVARRO CA",303,"18",-123.668069,39.17045608,445,9108
"1174","11468500","NOYO R NR FORT BRAGG CA",106,"18",-123.7377917,39.42822378,444,9107
"1175","11468900","MATTOLE R NR ETTERSBURG CA",70.9,"18",-123.991423,40.139309,443,9098
"1176","11473900","MF EEL R NR DOS RIOS CA",745,"18",-123.3252913,39.70626687,470,9570
"1177","11475800","SF EEL R A LEGGETT CA",248,"18",-123.7205775,39.8745957,468,9568
"1178","11476600","BULL C NR WEOTT CA",28.1,"18",-124.0050423,40.351528,467,9567
"1179","11478500","VAN DUZEN R NR BRIDGEVILLE CA",222,"18",-123.890876,40.48041636,446,9112
"1180","11480390","MAD R AB RUTH RES NR FOREST GLEN CA",93.8,"18",-123.3353034,40.28431329,474,9575
"1181","11481200","LITTLE R NR TRINIDAD CA",40.5,"18",-124.0814555,41.0098479,472,9573
"1182","11481500","REDWOOD C NR BLUE LAKE CA",67.7,"18",-123.815335,40.90596479,NA,NA
"1183","11482500","REDWOOD C A ORICK CA",277,"18",-124.0511825,41.2992896,471,9572
"1184","11493500","WILLIAMSON RIVER NEAR KLAMATH AGENCY, OR",1290,"18",-121.8344618,42.74013528,NA,10444
"1185","11521500","INDIAN C NR HAPPY CAMP CA",120,"18",-123.3831113,41.83512325,2081,9229
"1186","11522500","SALMON R A SOMES BAR CA",751,"18",-123.4770026,41.3765154,465,9562
"1187","11523200","TRINITY R AB COFFEE C NR TRINITY CENTER CA",149,"18",-122.7055788,41.1112571,462,9559
"1188","11525530","RUSH C NR LEWISTON CA",22.3,"18",-122.8347458,40.7245899,464,9561
"1189","11525670","INDIAN C NR DOUGLAS CITY CA",33.5,"18",-122.9144689,40.65181225,463,9560
"1190","11528700","SF TRINITY R BL HYAMPOM CA",764,"18",-123.4942046,40.6498627,461,9558
"1191","11532500","SMITH R NR CRESCENT CITY CA",614,"18",-124.0761887,41.7915026,508,10259
"1192","12010000","NASELLE RIVER NEAR NASELLE, WA",54.8,"17",-123.743482,46.3739937,1099,10392
"1193","12013500","WILLAPA RIVER NEAR WILLAPA, WA",130,"17",-123.6526584,46.65093418,1100,10393
"1194","12020000","CHEHALIS RIVER NEAR DOTY, WA",113,"17",-123.277644,46.6173236,1093,10386
"1195","12024000","SOUTH FORK NEWAUKUM RIVER NEAR ONALASKA, WA",42.4,"17",-122.6851159,46.57566178,NA,NA
"1196","12025000","NEWAUKUM RIVER NEAR CHEHALIS, WA",155,"17",-122.945126,46.6201042,1094,10387
"1197","12025700","SKOOKUMCHUCK RIVER NEAR VAIL, WA",40,"17",-122.5940086,46.77260276,1096,10389
"1198","12035000","SATSOP RIVER NEAR SATSOP, WA",299,"17",-123.4948838,47.0006512,1097,10390
"1199","12039005","HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS, WA",132,"17",-123.974063,47.23147599,1098,10391
"1200","12039500","QUINAULT RIVER AT QUINAULT LAKE, WA",264,"17",-123.8893446,47.4575863,2082,10384
"1201","12040500","QUEETS RIVER NEAR CLEARWATER, WA",445,"17",-124.3157457,47.5378588,1092,10385
"1202","12041200","HOH RIVER AT US HIGHWAY 101 NEAR FORKS, WA",253,"17",-124.2510329,47.80674726,1090,10382
"1203","12043000","CALAWAH RIVER NEAR FORKS, WA",129,"17",-124.3929872,47.96007697,1091,10383
"1204","12043300","HOKO RIVER NEAR SEKIU, WA",51.2,"17",-124.3838328,48.24146416,1141,10442
"1205","12048000","DUNGENESS RIVER NEAR SEQUIM, WA",156,"17",-123.1326773,48.0142578,1140,10441
"1206","12054000","DUCKABUSH RIVER NEAR BRINNON, WA",66.5,"17",-123.011551,47.68398059,1163,10468
"1207","12056500","NF SKOKOMISH R BL STAIRCASE RPDS NR HOODSPORT, WA",57.2,"17",-123.3298868,47.51425666,1161,10466
"1208","12060500","SOUTH FORK SKOKOMISH RIVER NEAR UNION, WA",76.3,"17",-123.2801586,47.34036949,1162,10467
"1209","12079000","DESCHUTES RIVER NEAR RAINIER, WA",89.8,"17",-122.6687354,46.85204488,1137,10437
"1210","12082500","NISQUALLY RIVER NEAR NATIONAL, WA",133,"17",-122.0837194,46.75260766,261,10465
"1211","12092000","PUYALLUP RIVER NEAR ELECTRON, WA",92.8,"17",-122.0351092,46.9037164,NA,NA
"1212","12094000","CARBON RIVER NEAR FAIRFAX, WA",78.9,"17",-122.0326105,47.02788105,NA,NA
"1213","12095000","SOUTH PRAIRIE CREEK AT SOUTH PRAIRIE, WA",79.5,"17",-122.0926135,47.13954628,NA,NA
"1214","12096500","PUYALLUP RIVER AT ALDERTON, WA",438,"17",-122.2295625,47.18510115,1131,10431
"1215","12097500","GREENWATER RIVER AT GREENWATER, WA",73.5,"17",-121.6356543,47.1534409,1136,10436
"1216","12097850","WHITE RIVER BELOW CLEARWATER RIVER NR BUCKLEY, WA",375,"17",-121.8601066,47.1467703,NA,NA
"1217","12108500","NEWAUKUM CREEK NEAR BLACK DIAMOND, WA",27.4,"17",-122.059559,47.2756564,1130,10430
"1218","12114500","CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS, WA",25.4,"17",-121.5489858,47.34205417,NA,NA
"1219","12115000","CEDAR RIVER NEAR CEDAR FALLS, WA",40.7,"17",-121.6251009,47.3701073,1187,10498
"1220","12115500","REX RIVER NEAR CEDAR FALLS, WA",13.4,"17",-121.6631582,47.35066169,1186,10497
"1221","12117000","TAYLOR CREEK NEAR SELLECK, WA",17.2,"17",-121.8462217,47.3864913,1185,10496
"1222","12120600","ISSAQUAH CREEK NEAR HOBART, WA",17.6,"17",-122.005117,47.45732368,2083,10500
"1223","12137290","SOUTH FORK SULTAN RIVER NEAR SULTAN, WA",11.6,"17",-121.6267826,47.94732637,1121,10421
"1224","12141300","MIDDLE FORK SNOQUALMIE RIVER NEAR TANNER, WA",154,"17",-121.6478809,47.48593975,1126,10426
"1225","12142000","NF SNOQUALMIE RIVER NEAR SNOQUALMIE FALLS, WA",64,"17",-121.7134437,47.61482536,1127,10427
"1226","12143400","SF SNOQUALMIE RIVER AB ALICE CREEK NEAR GARCIA, WA",41.6,"17",-121.5873213,47.4151086,NA,NA
"1227","12143600","SF SNOQUALMIE RIVER AT EDGEWICK, WA",65.9,"17",-121.7178847,47.45260396,NA,NA
"1228","12144000","SF SNOQUALMIE RIVER AT NORTH BEND, WA",81.7,"17",-121.7901109,47.49288017,1123,10423
"1229","12145500","RAGING RIVER NEAR FALL CITY, WA",30.6,"17",-121.9090047,47.53982388,1122,10422
"1230","12147500","NORTH FORK TOLT RIVER NEAR CARNATION, WA",39.9,"17",-121.7887272,47.71232365,1129,10429
"1231","12155300","PILCHUCK RIVER NEAR SNOHOMISH, WA",127,"17",-122.0731848,47.9348201,1509,10464
"1232","12158040","TULALIP CREEK NEAR TULALIP, WA",15.4,"17",-122.2879204,48.0684294,2084,10439
"1233","12167000","NF STILLAGUAMISH RIVER NEAR ARLINGTON, WA",262,"17",-122.0476407,48.26149178,1159,10463
"1234","12175500","THUNDER CREEK NEAR NEWHALEM, WA",105,"17",-121.0728964,48.6726287,1155,10459
"1235","12178100","NEWHALEM CREEK NEAR NEWHALEM, WA",26.9,"17",-121.2476233,48.66012536,1154,10458
"1236","12179900","BACON CREEK BELOW OAKES CREEK NEAR MARBLEMOUNT, WA",49.7,"17",-121.3995727,48.6045662,1156,10460
"1237","12182500","CASCADE RIVER AT MARBLEMOUNT, WA",172,"17",-121.4154046,48.5262307,1153,10457
"1238","12186000","SAUK RIVER AB WHITECHUCK RIVER NEAR DARRINGTON, WA",152,"17",-121.4706723,48.16872009,NA,NA
"1239","12189500","SAUK RIVER NEAR SAUK, WA",714,"17",-121.5684634,48.42455859,1157,10461
"1240","12201500","SAMISH RIVER NEAR BURLINGTON, WA",87.8,"17",-122.3382169,48.54594127,1182,10492
"1241","12205000","NF NOOKSACK RIVER BL CASCADE CREEK NR GLACIER, WA",105,"17",-121.8443104,48.90595739,NA,NA
"1242","12208000","MF NOOKSACK RIVER NEAR DEMING, WA",73.3,"17",-122.1065434,48.7792828,NA,NA
"1243","12210000","SF NOOKSACK RIVER AT SAXON BRIDGE, WA",129,"17",-122.1665454,48.67761256,NA,NA
"1244","12210700","NOOKSACK RIVER AT NORTH CEDARVILLE, WA",589,"17",-122.2943258,48.84178209,1119,10417
"1245","12301300","Tobacco River near Eureka MT",419,"17",-115.0878528,48.89359167,2089,10298
"1246","12302055","Fisher River near Libby MT",842,"17",-115.31465,48.35560278,2090,10299
"1247","12323670","Mill Creek nr Anaconda, MT",39.5,"17",-112.9171889,46.0829722,NA,NA
"1248","12323710","Willow Creek nr Anaconda, MT",13.7,"17",-112.8935306,46.0645111,NA,NA
"1249","12323800","Clark Fork near Galen MT",656,"17",-112.76735,46.20824167,2091,10469
"1250","12330000","Boulder Creek at Maxville MT",70.5,"17",-113.2357694,46.47165278,2092,10473
"1251","12332000","Middle Fork Rock Cr nr Philipsburg MT",121,"17",-113.5015694,46.1845694,1166,10472
"1252","12354000","St. Regis River near St. Regis, MT",304,"17",-115.122625,47.2967111,1030,10300
"1253","12358500","M F Flathead River near West Glacier MT",1125,"17",-114.0102083,48.49551667,1031,10301
"1254","12359800","S F Flathead R ab Twin C nr Hungry Horse MT",1159,"17",-113.5606833,47.9790972,NA,NA
"1255","12370000","Swan River near Bigfork, MT",672,"17",-113.9788194,48.02423056,2093,10474
"1256","12374250","Mill Cr ab Bassoo Cr nr Niarada MT",19.6,"17",-114.6978333,47.82982778,1170,10478
"1257","12377150","Mission Creek ab reservoir nr St. Ignatius MT",12.4,"17",-113.9793806,47.3228222,1168,10476
"1258","12381400","South Fork Jocko River near Arlee MT",57.6,"17",-113.850736,47.19555,1167,10475
"1259","12390700","Prospect Creek at Thompson Falls MT",182,"17",-115.3551,47.5860611,1033,10303
